entry_type,addr,bank,status,canonical_addr,canonical_bank
extra_func,81B8,3,AUTO_DISCOVERED,,
extra_func,81C0,3,AUTO_DISCOVERED,,
extra_func,81C7,3,AUTO_DISCOVERED,,
extra_func,81F6,3,AUTO_DISCOVERED,,
extra_func,81FC,3,AUTO_DISCOVERED,,
extra_func,822B,3,AUTO_DISCOVERED,,
extra_func,8244,3,AUTO_DISCOVERED,,
extra_func,8318,3,AUTO_DISCOVERED,,
extra_func,83F5,3,AUTO_DISCOVERED,,
extra_func,844B,3,AUTO_DISCOVERED,,
extra_func,84A7,3,AUTO_DISCOVERED,,
extra_func,84FE,3,AUTO_DISCOVERED,,
extra_func,855A,3,AUTO_DISCOVERED,,
extra_func,8563,3,AUTO_DISCOVERED,,
extra_func,856B,3,AUTO_DISCOVERED,,
extra_func,8B53,3,AUTO_DISCOVERED,,
extra_func,8B74,3,AUTO_DISCOVERED,,
extra_func,8B87,3,AUTO_DISCOVERED,,
extra_func,8B9D,3,AUTO_DISCOVERED,,
extra_func,8BD5,3,AUTO_DISCOVERED,,
extra_func,8C01,3,AUTO_DISCOVERED,,
extra_func,8C76,3,AUTO_DISCOVERED,,
extra_func,8C84,3,AUTO_DISCOVERED,,
extra_func,8CC6,3,AUTO_DISCOVERED,,
extra_func,8CF0,3,AUTO_DISCOVERED,,
extra_func,8CF7,3,AUTO_DISCOVERED,,
extra_func,8CFB,3,AUTO_DISCOVERED,,
extra_func,95C6,3,AUTO_DISCOVERED,,
extra_func,99AE,3,AUTO_DISCOVERED,,
extra_func,99B1,3,AUTO_DISCOVERED,,
extra_func,99B7,3,AUTO_DISCOVERED,,
extra_func,99BD,3,AUTO_DISCOVERED,,
extra_func,99C3,3,AUTO_DISCOVERED,,
extra_func,99D1,3,MISSING,,
extra_func,99E4,3,AUTO_DISCOVERED,,
extra_func,99F4,3,AUTO_DISCOVERED,,
extra_func,9A06,3,MISSING,,
extra_func,9A10,3,AUTO_DISCOVERED,,
extra_func,9AF9,3,MISSING,,
extra_func,9B1B,3,AUTO_DISCOVERED,,
extra_func,9B20,3,AUTO_DISCOVERED,,
extra_func,9B37,3,AUTO_DISCOVERED,,
extra_func,9B44,3,AUTO_DISCOVERED,,
extra_func,9B70,3,AUTO_DISCOVERED,,
extra_func,9BAF,3,AUTO_DISCOVERED,,
extra_func,9C4D,3,AUTO_DISCOVERED,,
extra_func,9CD6,3,AUTO_DISCOVERED,,
extra_func,9D64,3,AUTO_DISCOVERED,,
extra_func,9D75,3,AUTO_DISCOVERED,,
extra_func,9D88,3,AUTO_DISCOVERED,,
extra_func,9DD4,3,AUTO_DISCOVERED,,
extra_func,9DF2,3,LIKELY_BAD_SEED_DATA_REGION,,
extra_func,9E43,3,MISSING,,
extra_func,9EE7,3,AUTO_DISCOVERED,,
extra_func,9EF9,3,AUTO_DISCOVERED,,
extra_func,9F69,3,MISSING,,
extra_func,9FED,3,MISSING,,
extra_func,A01B,3,MISSING,,
extra_func,A02E,3,MISSING,,
extra_func,A041,3,MISSING,,
extra_func,A072,3,MISSING,,
extra_func,A16B,3,AUTO_DISCOVERED,,
extra_func,A1E7,3,AUTO_DISCOVERED,,
extra_func,A238,3,AUTO_DISCOVERED,,
extra_func,A28B,3,AUTO_DISCOVERED,,
extra_func,A29B,3,AUTO_DISCOVERED,,
extra_func,B3F0,3,MISSING,,
extra_func,B3FC,3,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B40E,3,MISSING,,
extra_func,B452,3,MISSING,,
extra_func,B493,3,MISSING,,
extra_func,B4A2,3,MISSING,,
extra_func,B4A9,3,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B4BD,3,LIKELY_BAD_SEED_OFF_BY_ONE_MINUS1,,
extra_func,B587,3,MISSING,,
extra_func,B5A5,3,MISSING,,
extra_func,B978,3,MISSING,,
extra_func,B98C,3,MISSING,,
extra_func,B9A0,3,MISSING,,
extra_func,B9E4,3,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B9E5,3,MISSING,,
extra_func,B9F3,3,MISSING,,
extra_func,BA41,3,MISSING,,
extra_func,BB22,3,AUTO_DISCOVERED,,
extra_func,BC1C,3,LIKELY_BAD_SEED_DATA_REGION,,
extra_func,BC53,3,MISSING,,
extra_func,BC64,3,MISSING,,
extra_func,BF19,3,LIKELY_BAD_SEED_DATA_REGION,,
extra_func,C2BF,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,C2C0,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,C2C5,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,C3D4,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CB73,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CBDA,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CC03,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CC07,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,D2FD,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,DC1E,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E449,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E770,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E77B,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E8F1,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E8FC,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E96A,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,F744,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,F74B,3,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,8009,4,AUTO_DISCOVERED,,
extra_func,800C,4,AUTO_DISCOVERED,,
extra_func,801B,4,AUTO_DISCOVERED,,
extra_func,801E,4,AUTO_DISCOVERED,,
extra_func,8024,4,AUTO_DISCOVERED,,
extra_func,8027,4,AUTO_DISCOVERED,,
extra_func,802A,4,AUTO_DISCOVERED,,
extra_func,802D,4,AUTO_DISCOVERED,,
extra_func,8030,4,AUTO_DISCOVERED,,
extra_func,8033,4,AUTO_DISCOVERED,,
extra_func,8036,4,AUTO_DISCOVERED,,
extra_func,8039,4,AUTO_DISCOVERED,,
extra_func,80B0,4,AUTO_DISCOVERED,,
extra_func,80B8,4,AUTO_DISCOVERED,,
extra_func,80FB,4,AUTO_DISCOVERED,,
extra_func,8134,4,AUTO_DISCOVERED,,
extra_func,816E,4,AUTO_DISCOVERED,,
extra_func,81B1,4,AUTO_DISCOVERED,,
extra_func,81B8,4,AUTO_DISCOVERED,,
extra_func,81C0,4,AUTO_DISCOVERED,,
extra_func,81C7,4,AUTO_DISCOVERED,,
extra_func,81F6,4,AUTO_DISCOVERED,,
extra_func,81FC,4,AUTO_DISCOVERED,,
extra_func,822B,4,AUTO_DISCOVERED,,
extra_func,8244,4,AUTO_DISCOVERED,,
extra_func,8318,4,AUTO_DISCOVERED,,
extra_func,83F5,4,AUTO_DISCOVERED,,
extra_func,844B,4,AUTO_DISCOVERED,,
extra_func,84A7,4,AUTO_DISCOVERED,,
extra_func,84FE,4,AUTO_DISCOVERED,,
extra_func,855A,4,AUTO_DISCOVERED,,
extra_func,8563,4,AUTO_DISCOVERED,,
extra_func,856B,4,AUTO_DISCOVERED,,
extra_func,8B53,4,AUTO_DISCOVERED,,
extra_func,8B74,4,AUTO_DISCOVERED,,
extra_func,8B87,4,AUTO_DISCOVERED,,
extra_func,8B9D,4,AUTO_DISCOVERED,,
extra_func,8BD5,4,AUTO_DISCOVERED,,
extra_func,8C01,4,AUTO_DISCOVERED,,
extra_func,8C76,4,AUTO_DISCOVERED,,
extra_func,8C84,4,AUTO_DISCOVERED,,
extra_func,8CC6,4,AUTO_DISCOVERED,,
extra_func,8CF0,4,AUTO_DISCOVERED,,
extra_func,8CF7,4,AUTO_DISCOVERED,,
extra_func,8CFB,4,AUTO_DISCOVERED,,
extra_func,99DE,4,AUTO_DISCOVERED,,
extra_func,99F7,4,AUTO_DISCOVERED,,
extra_func,9A0C,4,AUTO_DISCOVERED,,
extra_func,9A15,4,AUTO_DISCOVERED,,
extra_func,9A29,4,AUTO_DISCOVERED,,
extra_func,9A31,4,AUTO_DISCOVERED,,
extra_func,9B2F,4,AUTO_DISCOVERED,,
extra_func,9B3C,4,AUTO_DISCOVERED,,
extra_func,9BAA,4,AUTO_DISCOVERED,,
extra_func,9BBC,4,AUTO_DISCOVERED,,
extra_func,9BE0,4,AUTO_DISCOVERED,,
extra_func,9C19,4,AUTO_DISCOVERED,,
extra_func,B3F0,4,MISSING,,
extra_func,B3FC,4,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B40E,4,MISSING,,
extra_func,B452,4,MISSING,,
extra_func,B493,4,MISSING,,
extra_func,B4A2,4,MISSING,,
extra_func,B4A9,4,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B4BD,4,LIKELY_BAD_SEED_OFF_BY_ONE_MINUS1,,
extra_func,B587,4,MISSING,,
extra_func,B5A5,4,MISSING,,
extra_func,B978,4,MISSING,,
extra_func,B98C,4,MISSING,,
extra_func,B9A0,4,MISSING,,
extra_func,B9E4,4,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B9E5,4,MISSING,,
extra_func,B9F3,4,MISSING,,
extra_func,BA41,4,MISSING,,
extra_func,BB22,4,AUTO_DISCOVERED,,
extra_func,BC1C,4,LIKELY_BAD_SEED_DATA_REGION,,
extra_func,BC53,4,MISSING,,
extra_func,BC64,4,MISSING,,
extra_func,BF19,4,LIKELY_BAD_SEED_DATA_REGION,,
extra_func,C2BF,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,C2C0,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,C2C5,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,C3D4,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CB73,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CBDA,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CC03,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CC07,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,D2FD,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,DC1E,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E449,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E770,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E77B,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E8F1,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E8FC,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E96A,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,F744,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,F74B,4,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,8009,5,AUTO_DISCOVERED,,
extra_func,800C,5,AUTO_DISCOVERED,,
extra_func,801B,5,AUTO_DISCOVERED,,
extra_func,801E,5,AUTO_DISCOVERED,,
extra_func,8024,5,AUTO_DISCOVERED,,
extra_func,8027,5,AUTO_DISCOVERED,,
extra_func,802A,5,AUTO_DISCOVERED,,
extra_func,8036,5,AUTO_DISCOVERED,,
extra_func,8039,5,AUTO_DISCOVERED,,
extra_func,80B0,5,AUTO_DISCOVERED,,
extra_func,80B8,5,AUTO_DISCOVERED,,
extra_func,80FB,5,AUTO_DISCOVERED,,
extra_func,8134,5,AUTO_DISCOVERED,,
extra_func,816E,5,AUTO_DISCOVERED,,
extra_func,81B1,5,AUTO_DISCOVERED,,
extra_func,81B8,5,AUTO_DISCOVERED,,
extra_func,81C0,5,AUTO_DISCOVERED,,
extra_func,81C7,5,AUTO_DISCOVERED,,
extra_func,81F6,5,AUTO_DISCOVERED,,
extra_func,81FC,5,AUTO_DISCOVERED,,
extra_func,822B,5,AUTO_DISCOVERED,,
extra_func,8244,5,AUTO_DISCOVERED,,
extra_func,8318,5,AUTO_DISCOVERED,,
extra_func,83F5,5,AUTO_DISCOVERED,,
extra_func,844B,5,AUTO_DISCOVERED,,
extra_func,84A7,5,AUTO_DISCOVERED,,
extra_func,84FE,5,AUTO_DISCOVERED,,
extra_func,855A,5,AUTO_DISCOVERED,,
extra_func,8563,5,AUTO_DISCOVERED,,
extra_func,856B,5,AUTO_DISCOVERED,,
extra_func,871C,5,LIKELY_BAD_SEED_DATA_REGION,,
extra_func,8B53,5,AUTO_DISCOVERED,,
extra_func,8B74,5,AUTO_DISCOVERED,,
extra_func,8B87,5,AUTO_DISCOVERED,,
extra_func,8B9D,5,AUTO_DISCOVERED,,
extra_func,8BD5,5,AUTO_DISCOVERED,,
extra_func,8C01,5,AUTO_DISCOVERED,,
extra_func,8C76,5,AUTO_DISCOVERED,,
extra_func,8C84,5,AUTO_DISCOVERED,,
extra_func,8CC6,5,AUTO_DISCOVERED,,
extra_func,8CF0,5,AUTO_DISCOVERED,,
extra_func,8CF7,5,AUTO_DISCOVERED,,
extra_func,8CFB,5,AUTO_DISCOVERED,,
extra_func,95C6,5,MISSING,,
extra_func,9830,5,MISSING,,
extra_func,98F8,5,MISSING,,
extra_func,9958,5,MISSING,,
extra_func,99AD,5,LIKELY_BAD_SEED_DATA_REGION,,
extra_func,99C6,5,MISSING,,
extra_func,99DB,5,MISSING,,
extra_func,99E4,5,MISSING,,
extra_func,99F8,5,MISSING,,
extra_func,9A00,5,MISSING,,
extra_func,9A79,5,MISSING,,
extra_func,9AE1,5,AUTO_DISCOVERED,,
extra_func,9AF1,5,AUTO_DISCOVERED,,
extra_func,B3F0,5,MISSING,,
extra_func,B3FC,5,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B40E,5,MISSING,,
extra_func,B452,5,MISSING,,
extra_func,B493,5,MISSING,,
extra_func,B4A2,5,MISSING,,
extra_func,B4A9,5,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B4BD,5,LIKELY_BAD_SEED_OFF_BY_ONE_MINUS1,,
extra_func,B587,5,MISSING,,
extra_func,B5A5,5,MISSING,,
extra_func,B978,5,MISSING,,
extra_func,B98C,5,MISSING,,
extra_func,B9A0,5,MISSING,,
extra_func,B9E4,5,LIKELY_BAD_SEED_OFF_BY_ONE_PLUS1,,
extra_func,B9E5,5,MISSING,,
extra_func,B9F3,5,MISSING,,
extra_func,BA41,5,MISSING,,
extra_func,BB22,5,AUTO_DISCOVERED,,
extra_func,BC1C,5,LIKELY_BAD_SEED_DATA_REGION,,
extra_func,BC53,5,MISSING,,
extra_func,BC64,5,MISSING,,
extra_func,BF19,5,LIKELY_BAD_SEED_DATA_REGION,,
extra_func,C2BF,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,C2C0,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,C2C5,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,C3D4,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CB73,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CBDA,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CC03,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,CC07,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,D2FD,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,DC1E,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E449,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E770,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E77B,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E8F1,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E8FC,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,E96A,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,F744,5,LIKELY_BAD_SEED_WRONG_BANK,,
extra_func,F74B,5,LIKELY_BAD_SEED_WRONG_BANK,,
